date;cvd;tmpd;o3mean
15.08.1993;0.181818182;0.601190476;0.53137042
16.08.1993;0.181818182;0.577380952;0.455042411
17.08.1993;0.147727273;0.601190476;0.403619373
18.08.1993;0.159090909;0.607142857;0.364545008
19.08.1993;0.193181818;0.595238095;0.535004603
20.08.1993;0.340909091;0.625;0.521806551
21.08.1993;0.227272727;0.595238095;0.579390131
22.08.1993;0.193181818;0.583333333;0.710466099
23.08.1993;0.329545455;0.577380952;0.534910227
24.08.1993;0.284090909;0.56547619;0.617230355
25.08.1993;0.204545455;0.648809524;0.562912167
26.08.1993;0.215909091;0.69047619;0.358857795
27.08.1993;0.238636364;0.660714286;0.347979878
28.08.1993;0.215909091;0.595238095;0.376927075
29.08.1993;0.227272727;0.613095238;0.521190932
30.08.1993;0.181818182;0.642857143;0.412310632
31.08.1993;0.238636364;0.613095238;0.287973075
01.09.1993;0.352272727;0.678571429;0.478890376
02.09.1993;0.363636364;0.654761905;0.525498811
03.09.1993;0.193181818;0.636904762;0.503725655
04.09.1993;0.238636364;0.726190476;0.533439421
05.09.1993;0.261363636;0.601190476;0.444976174
06.09.1993;0.25;0.648809524;0.531360256
07.09.1993;0.227272727;0.678571429;0.400300259
08.09.1993;0.170454545;0.660714286;0.553518174
09.09.1993;0.238636364;0.625;0.551118132
10.09.1993;0.193181818;0.648809524;0.575578812
11.09.1993;0.238636364;0.583333333;0.798650575
12.09.1993;0.25;0.55952381;0.692183385
13.09.1993;0.159090909;0.541666667;0.347979784
14.09.1993;0.295454545;0.571428571;0.364813616
15.09.1993;0.25;0.56547619;0.36300451
16.09.1993;0.295454545;0.547619048;0.35055275
17.09.1993;0.170454545;0.541666667;0.304045951
18.09.1993;0.113636364;0.470238095;0.388031443
19.09.1993;0.147727273;0.517857143;0.440922383
20.09.1993;0.284090909;0.535714286;0.38376567
21.09.1993;0.181818182;0.541666667;0.495211532
22.09.1993;0.238636364;0.523809524;0.499199986
23.09.1993;0.215909091;0.523809524;0.520820689
24.09.1993;0.193181818;0.577380952;0.421196449
25.09.1993;0.238636364;0.56547619;0.489352991
26.09.1993;0.386363636;0.69047619;0.583001083
27.09.1993;0.238636364;0.68452381;0.442144909
28.09.1993;0.329545455;0.708333333;0.525281021
29.09.1993;0.375;0.613095238;0.366532702
30.09.1993;0.397727273;0.678571429;0.25256774
01.10.1993;0.272727273;0.732142857;0.347980937
02.10.1993;0.227272727;0.648809524;0.563886413
03.10.1993;0.261363636;0.601190476;0.689437783
04.10.1993;0.170454545;0.529761905;0.434600675
05.10.1993;0.159090909;0.535714286;0.398703135
06.10.1993;0.318181818;0.470238095;0.339368526
07.10.1993;0.261363636;0.494047619;0.282143573
08.10.1993;0.397727273;0.511904762;0.396076592
09.10.1993;0.159090909;0.541666667;0.415021387
10.10.1993;0.340909091;0.571428571;0.552787853
11.10.1993;0.261363636;0.589285714;0.202454344
12.10.1993;0.159090909;0.619047619;0.305479007
13.10.1993;0.261363636;0.511904762;0.217264039
14.10.1993;0.113636364;0.547619048;0.283170088
15.10.1993;0.147727273;0.55952381;0.327433654
16.10.1993;0.329545455;0.505952381;0.165415586
17.10.1993;0.25;0.446428571;0.233384828
18.10.1993;0.25;0.43452381;0.186311776
19.10.1993;0.193181818;0.535714286;0.333386571
20.10.1993;0.386363636;0.648809524;0.336977196
21.10.1993;0.375;0.589285714;0.141023147
22.10.1993;0.204545455;0.69047619;0.217735917
23.10.1993;0.261363636;0.535714286;0.302464798
24.10.1993;0.375;0.5;0.310409764
25.10.1993;0.136363636;0.505952381;0.265877591
26.10.1993;0.443181818;0.660714286;0.226756764
27.10.1993;0.136363636;0.720238095;0.24395053
28.10.1993;0.136363636;0.589285714;0.190211662
29.10.1993;0.352272727;0.476190476;0.237977286
30.10.1993;0.204545455;0.55952381;0.238970407
31.10.1993;0.306818182;0.529761905;0.247667473
01.11.1993;0.25;0.494047619;0.235507551
02.11.1993;0.340909091;0.642857143;0.214505371
03.11.1993;0.318181818;0.619047619;0.174899599
04.11.1993;0.329545455;0.446428571;0.22325761
05.11.1993;0.431818182;0.452380952;0.174066191
06.11.1993;0.261363636;0.404761905;0.210056654
07.11.1993;0.238636364;0.452380952;0.410826759
08.11.1993;0.397727273;0.446428571;0.344580958
09.11.1993;0.306818182;0.422619048;0.254220037
10.11.1993;0.295454545;0.452380952;0.317435658
11.11.1993;0.272727273;0.410714286;0.297444021
12.11.1993;0.284090909;0.333333333;0.23182981
13.11.1993;0.215909091;0.25;0.171806986
14.11.1993;0.25;0.339285714;0.298040764
15.11.1993;0.25;0.392857143;0.334173517
16.11.1993;0.397727273;0.398809524;0.134020484
17.11.1993;0.443181818;0.357142857;0.138958501
18.11.1993;0.25;0.31547619;0.146957188
19.11.1993;0.306818182;0.494047619;0.164442792
20.11.1993;0.147727273;0.494047619;0.333042463
21.11.1993;0.306818182;0.428571429;0.076900069
22.11.1993;0.306818182;0.452380952;0.117937445
23.11.1993;0.397727273;0.363095238;0.201876476
24.11.1993;0.363636364;0.31547619;0.166108157
25.11.1993;0.193181818;0.428571429;0.243284094
26.11.1993;0.329545455;0.494047619;0.218697095
27.11.1993;0.5;0.470238095;0.127075898
28.11.1993;0.420454545;0.488095238;0.136241938
29.11.1993;0.25;0.380952381;0.327288461
30.11.1993;0.431818182;0.410714286;0.135993658
01.12.1993;0.329545455;0.375;0.129822952
02.12.1993;0.443181818;0.547619048;0.14679312
03.12.1993;0.352272727;0.488095238;0.128275193
04.12.1993;0.397727273;0.404761905;0.107329638
05.12.1993;0.5;0.291666667;0.144258049
06.12.1993;0.329545455;0.339285714;0.347962113
07.12.1993;0.488636364;0.255952381;0.133547154
08.12.1993;0.409090909;0.255952381;0.137802764
09.12.1993;0.204545455;0.30952381;0.108450528
10.12.1993;0.409090909;0.321428571;0.088662162
11.12.1993;0.363636364;0.261904762;0.121259463
12.12.1993;0.443181818;0.238095238;0.167647204
13.12.1993;0.5;0.226190476;0.089253098
14.12.1993;0.556818182;0.214285714;0.087150702
15.12.1993;0.352272727;0.148809524;0.14422901
16.12.1993;0.488636364;0.178571429;0.101527722
17.12.1993;0.443181818;0.255952381;0.106040323
18.12.1993;0.579545455;0.208333333;0.094678964
19.12.1993;0.386363636;0.291666667;0.150825132
20.12.1993;0.511363636;0.291666667;0.13481469
21.12.1993;0.5;0.244047619;0.098745822
22.12.1993;0.715909091;0.261904762;0.085084604
23.12.1993;0.511363636;0.31547619;0.164977103
24.12.1993;0.556818182;0.30952381;0.329582512
25.12.1993;0.5;0.464285714;0.177303997
26.12.1993;0.568181818;0.30952381;0.037003912
27.12.1993;0.75;0.31547619;0.086889354
28.12.1993;0.670454545;0.297619048;0.102314668
29.12.1993;0.454545455;0.404761905;0.137519637
30.12.1993;0.647727273;0.380952381;0.08554051
31.12.1993;0.522727273;0.31547619;0.091115925
01.01.1994;0.534090909;0.267857143;0.124488557
02.01.1994;0.522727273;0.404761905;0.149879925
03.01.1994;0.443181818;0.5;0.106780808
04.01.1994;0.556818182;0.351190476;0.319606294
05.01.1994;0.715909091;0.345238095;0.112735177
06.01.1994;0.590909091;0.351190476;0.330690335
07.01.1994;0.5;0.351190476;0.127841066
08.01.1994;0.659090909;0.30952381;0.117385711
09.01.1994;0.5;0.208333333;0.160444175
10.01.1994;0.625;0.31547619;0.139455061
11.01.1994;0.556818182;0.363095238;0.118445621
12.01.1994;0.477272727;0.321428571;0.136051735
13.01.1994;0.681818182;0.5;0.128690445
14.01.1994;0.454545455;0.476190476;0.088913346
15.01.1994;0.431818182;0.351190476;0.117581722
16.01.1994;0.352272727;0.291666667;0.142051114
17.01.1994;0.818181818;0.375;0.140815521
18.01.1994;0.443181818;0.511904762;0.162835505
19.01.1994;0.397727273;0.31547619;0.324166809
20.01.1994;0.477272727;0.285714286;0.128983735
21.01.1994;0.397727273;0.321428571;0.100525889
22.01.1994;0.488636364;0.416666667;0.134948268
23.01.1994;0.443181818;0.363095238;0.128758686
24.01.1994;0.204545455;0.285714286;0.196328647
25.01.1994;0.363636364;0.226190476;0.218910529
26.01.1994;0.454545455;0.196428571;0.150149984
27.01.1994;0.318181818;0.226190476;0.145328122
28.01.1994;0.329545455;0.178571429;0.142987609
29.01.1994;0.454545455;0.244047619;0.164801419
30.01.1994;0.340909091;0.238095238;0.179812933
31.01.1994;0.465909091;0.30952381;0.156386028
01.02.1994;0.420454545;0.244047619;0.153779812
02.02.1994;0.363636364;0.297619048;0.126863916
03.02.1994;0.556818182;0.25;0.11455009
04.02.1994;0.545454545;0.255952381;0.162540763
05.02.1994;0.522727273;0.333333333;0.154087621
06.02.1994;0.386363636;0.327380952;0.183103009
07.02.1994;0.397727273;0.291666667;0.267017356
08.02.1994;0.375;0.255952381;0.338159068
09.02.1994;0.261363636;0.220238095;0.140494644
10.02.1994;0.295454545;0.244047619;0.177774422
11.02.1994;0.340909091;0.303571429;0.259570403
12.02.1994;0.295454545;0.291666667;0.338130029
13.02.1994;0.306818182;0.357142857;0.235442215
14.02.1994;0.352272727;0.339285714;0.165389451
15.02.1994;0.431818182;0.279761905;0.141039118
16.02.1994;0.534090909;0.303571429;0.120336035
17.02.1994;0.363636364;0.244047619;0.347973888
18.02.1994;0.295454545;0.202380952;0.216887989
19.02.1994;0.409090909;0.130952381;0.221378812
20.02.1994;0.340909091;0.220238095;0.278021541
21.02.1994;0.375;0.172619048;0.21621139
22.02.1994;0.420454545;0.25;0.220468451
23.02.1994;0.329545455;0.321428571;0.195342786
24.02.1994;0.295454545;0.30952381;0.181546539
25.02.1994;0.465909091;0.31547619;0.234360526
26.02.1994;0.454545455;0.321428571;0.345633608
27.02.1994;0.306818182;0.31547619;0.301940651
28.02.1994;0.375;0.345238095;0.215470905
01.03.1994;0.397727273;0.464285714;0.225715729
02.03.1994;0.340909091;0.517857143;0.218916337
03.03.1994;0.272727273;0.333333333;0.2611472
04.03.1994;0.363636364;0.333333333;0.290720129
05.03.1994;0.318181818;0.297619048;0.276682861
06.03.1994;0.204545455;0.321428571;0.341134074
07.03.1994;0.306818182;0.333333333;0.166761526
08.03.1994;0.295454545;0.327380952;0.147649759
09.03.1994;0.363636364;0.369047619;0.311225749
10.03.1994;0.227272727;0.321428571;0.367236888
11.03.1994;0.295454545;0.380952381;0.34798051
12.03.1994;0.181818182;0.410714286;0.340939515
13.03.1994;0.375;0.619047619;0.347980843
14.03.1994;0.295454545;0.607142857;0.341485441
15.03.1994;0.409090909;0.482142857;0.303937056
16.03.1994;0.329545455;0.428571429;0.347979935
17.03.1994;0.318181818;0.416666667;0.280221216
18.03.1994;0.386363636;0.464285714;0.327176662
19.03.1994;0.375;0.386904762;0.250857365
20.03.1994;0.306818182;0.386904762;0.304613656
21.03.1994;0.125;0.375;0.259171122
22.03.1994;0.318181818;0.363095238;0.315010933
23.03.1994;0.170454545;0.261904762;0.332264228
24.03.1994;0.329545455;0.238095238;0.347980176
25.03.1994;0.295454545;0.172619048;0.247992705
26.03.1994;0.204545455;0.273809524;0.300768943
27.03.1994;0.25;0.31547619;0.387206746
28.03.1994;0.261363636;0.422619048;0.375621789
29.03.1994;0.215909091;0.369047619;0.387707662
30.03.1994;0.272727273;0.392857143;0.347980004
31.03.1994;0.284090909;0.380952381;0.367968662
01.04.1994;0.204545455;0.351190476;0.471431807
02.04.1994;0.375;0.386904762;0.381918814
03.04.1994;0.204545455;0.380952381;0.653900322
04.04.1994;0.386363636;0.375;0.349851467
05.04.1994;0.386363636;0.380952381;0.347981267
06.04.1994;0.227272727;0.380952381;0.368392625
07.04.1994;0.170454545;0.410714286;0.327671771
08.04.1994;0.193181818;0.369047619;0.347980114
09.04.1994;0.352272727;0.345238095;0.34798054
10.04.1994;0.318181818;0.327380952;0.40962456
11.04.1994;0.272727273;0.523809524;0.325501134
12.04.1994;0.272727273;0.613095238;0.347980844
13.04.1994;0.227272727;0.470238095;0.347980243
14.04.1994;0.363636364;0.375;0.347979021
15.04.1994;0.363636364;0.458333333;0.400339461
16.04.1994;0.227272727;0.380952381;0.43979278
17.04.1994;0.340909091;0.488095238;0.463707535
18.04.1994;0.329545455;0.476190476;0.435519748
19.04.1994;0.227272727;0.43452381;0.392577439
20.04.1994;0.352272727;0.422619048;0.454821717
21.04.1994;0.340909091;0.398809524;0.498331731
22.04.1994;0.397727273;0.410714286;0.35034222
23.04.1994;0.375;0.369047619;0.416951003
24.04.1994;0.159090909;0.30952381;0.475250385
25.04.1994;0.375;0.273809524;0.306559243
26.04.1994;0.306818182;0.232142857;0.207806161
27.04.1994;0.147727273;0.297619048;0.233823312
28.04.1994;0.261363636;0.297619048;0.271849382
29.04.1994;0.261363636;0.303571429;0.313711455
30.04.1994;0.136363636;0.363095238;0.423205922
01.05.1994;0.352272727;0.357142857;0.472150513
02.05.1994;0.340909091;0.363095238;0.480046113
03.05.1994;0.375;0.369047619;0.46472679
04.05.1994;0.318181818;0.410714286;0.553317807
05.05.1994;0.352272727;0.398809524;0.545040349
06.05.1994;0.272727273;0.363095238;0.297892667
07.05.1994;0.340909091;0.363095238;0.269919766
08.05.1994;0.363636364;0.410714286;0.412224968
09.05.1994;0.238636364;0.416666667;0.398406941
10.05.1994;0.272727273;0.422619048;0.442018591
11.05.1994;0.329545455;0.44047619;0.474601372
12.05.1994;0.193181818;0.422619048;0.452308425
13.05.1994;0.340909091;0.43452381;0.420461772
14.05.1994;0.238636364;0.464285714;0.734305353
15.05.1994;0.272727273;0.428571429;0.693619344
16.05.1994;0.295454545;0.404761905;0.460474084
17.05.1994;0.284090909;0.303571429;0.293258104
18.05.1994;0.238636364;0.333333333;0.273526363
19.05.1994;0.261363636;0.351190476;0.306618772
20.05.1994;0.227272727;0.392857143;0.35156039
21.05.1994;0.295454545;0.452380952;0.531817614
22.05.1994;0.352272727;0.43452381;0.604343016
23.05.1994;0.284090909;0.446428571;0.543746679
24.05.1994;0.215909091;0.416666667;0.478846818
25.05.1994;0.147727273;0.410714286;0.402527521
26.05.1994;0.25;0.458333333;0.437687481
27.05.1994;0.431818182;0.5;0.561296168
28.05.1994;0.25;0.511904762;0.710238146
29.05.1994;0.284090909;0.571428571;0.889878299
30.05.1994;0.375;0.505952381;0.556362506
31.05.1994;0.329545455;0.494047619;0.395090731
01.06.1994;0.272727273;0.55952381;0.447347177
02.06.1994;0.375;0.601190476;0.536913892
03.06.1994;0.261363636;0.583333333;0.54632676
04.06.1994;0.170454545;0.529761905;0.606531076
05.06.1994;0.147727273;0.5;0.478100526
06.06.1994;0.272727273;0.470238095;0.35270306
07.06.1994;0.125;0.505952381;0.359715886
08.06.1994;0.238636364;0.535714286;0.368926936
09.06.1994;0.227272727;0.56547619;0.581935366
10.06.1994;0.170454545;0.494047619;0.364443373
11.06.1994;0.363636364;0.482142857;0.611152572
12.06.1994;0.159090909;0.494047619;0.679458662
13.06.1994;0.295454545;0.535714286;0.64872564
14.06.1994;0.295454545;0.511904762;0.465149302
15.06.1994;0.25;0.517857143;0.347978891
16.06.1994;0.238636364;0.571428571;0.509232829
17.06.1994;0.113636364;0.553571429;0.577917873
18.06.1994;0.272727273;0.583333333;0.675561679
19.06.1994;0.125;0.601190476;0.663247853
20.06.1994;0.352272727;0.56547619;0.514374116
21.06.1994;0.284090909;0.577380952;0.575353763
22.06.1994;0.215909091;0.619047619;0.608904983
23.06.1994;0.25;0.666666667;0.617353769
24.06.1994;0.227272727;0.68452381;0.54636451
25.06.1994;0.204545455;0.720238095;0.759115948
26.06.1994;0.193181818;0.827380952;0.807848558
27.06.1994;0.261363636;0.75;0.575340696
28.06.1994;0.352272727;0.660714286;0.498707781
29.06.1994;0.215909091;0.654761905;0.549036063
30.06.1994;0.318181818;0.648809524;0.347979678
01.07.1994;0.295454545;0.708333333;0.457875128
02.07.1994;0.204545455;0.589285714;0.372192329
03.07.1994;0.193181818;0.613095238;0.594295654
04.07.1994;0.375;0.589285714;0.48788654
05.07.1994;0.215909091;0.571428571;0.357950338
06.07.1994;0.261363636;0.56547619;0.530216134
07.07.1994;0.227272727;0.535714286;0.569939513
08.07.1994;0.238636364;0.553571429;0.600416995
09.07.1994;0.215909091;0.577380952;0.645254073
10.07.1994;0.193181818;0.619047619;0.691045071
11.07.1994;0.272727273;0.571428571;0.592055324
12.07.1994;0.261363636;0.529761905;0.478935386
13.07.1994;0.170454545;0.577380952;0.548780523
14.07.1994;0.295454545;0.577380952;0.600234051
15.07.1994;0.284090909;0.56547619;0.589536224
16.07.1994;0.204545455;0.607142857;0.381179781
17.07.1994;0.238636364;0.553571429;0.536640929
18.07.1994;0.204545455;0.547619048;0.347979695
19.07.1994;0.284090909;0.541666667;0.460434882
20.07.1994;0.193181818;0.541666667;0.414373826
21.07.1994;0.284090909;0.595238095;0.496765098
22.07.1994;0.261363636;0.553571429;0.458971336
23.07.1994;0.261363636;0.55952381;0.484311886
24.07.1994;0.306818182;0.607142857;0.538243861
25.07.1994;0.215909091;0.648809524;0.363810331
26.07.1994;0.227272727;0.654761905;0.612778734
27.07.1994;0.284090909;0.607142857;0.593801997
28.07.1994;0.25;0.636904762;0.617339249
29.07.1994;0.284090909;0.595238095;0.458836306
30.07.1994;0.181818182;0.601190476;0.504531476
31.07.1994;0.102272727;0.619047619;0.634560602
01.08.1994;0.363636364;0.613095238;0.493302243
02.08.1994;0.136363636;0.625;0.50268462
03.08.1994;0.204545455;0.607142857;0.484134751
04.08.1994;0.159090909;0.630952381;0.371547671
05.08.1994;0.170454545;0.744047619;0.732307496
06.08.1994;0.227272727;0.767857143;0.55232759
07.08.1994;0.318181818;0.642857143;0.446776568
08.08.1994;0.136363636;0.666666667;0.363578022
09.08.1994;0.204545455;0.726190476;0.545246523
10.08.1994;0.170454545;0.851190476;0.409146874
11.08.1994;0.340909091;0.81547619;0.431492091
12.08.1994;0.295454545;0.869047619;0.546188827
13.08.1994;0.363636364;0.952380952;0.665010497
14.08.1994;0.352272727;0.857142857;0.538911749
15.08.1994;0.465909091;0.81547619;0.454407917
16.08.1994;0.340909091;0.773809524;0.398248681
17.08.1994;0.375;0.785714286;0.293001112
18.08.1994;0.386363636;0.773809524;0.292491484
19.08.1994;0.295454545;0.767857143;0.369651449
20.08.1994;0.204545455;0.773809524;0.536116782
21.08.1994;0.261363636;0.68452381;0.507664743
22.08.1994;0.318181818;0.68452381;0.426940288
23.08.1994;0.170454545;0.678571429;0.583647192
24.08.1994;0.261363636;0.708333333;0.534632908
25.08.1994;0.227272727;0.69047619;0.512939608
26.08.1994;0.363636364;0.720238095;0.43374694
27.08.1994;0.147727273;0.755952381;0.555084807
28.08.1994;0.170454545;0.738095238;0.553100018
29.08.1994;0.306818182;0.648809524;0.447652083
30.08.1994;0.170454545;0.619047619;0.518978189
31.08.1994;0.125;0.630952381;0.596656493
01.09.1994;0.329545455;0.630952381;0.594317433
02.09.1994;0.204545455;0.642857143;0.607739082
03.09.1994;0.306818182;0.607142857;0.698856459
04.09.1994;0.25;0.648809524;0.72688889
05.09.1994;0.215909091;0.678571429;0.603110326
06.09.1994;0.261363636;0.732142857;0.379041087
07.09.1994;0.352272727;0.678571429;0.382673818
08.09.1994;0.159090909;0.654761905;0.410590094
09.09.1994;0.113636364;0.720238095;0.358908613
10.09.1994;0.272727273;0.654761905;0.359564885
11.09.1994;0.238636364;0.589285714;0.503098421
12.09.1994;0.272727273;0.553571429;0.347981005
13.09.1994;0.215909091;0.5;0.34797959
14.09.1994;0.181818182;0.583333333;0.347979914
15.09.1994;0.215909091;0.636904762;0.410982115
16.09.1994;0.295454545;0.619047619;0.537169432
17.09.1994;0.284090909;0.630952381;0.377210202
18.09.1994;0.136363636;0.625;0.517421719
19.09.1994;0.261363636;0.589285714;0.437279488
20.09.1994;0.238636364;0.583333333;0.459585503
21.09.1994;0.329545455;0.56547619;0.35610929
22.09.1994;0.181818182;0.696428571;0.288606117
23.09.1994;0.102272727;0.642857143;0.274571753
24.09.1994;0.181818182;0.601190476;0.272216721
25.09.1994;0.090909091;0.69047619;0.492481902
26.09.1994;0.147727273;0.666666667;0.173122436
27.09.1994;0.227272727;0.81547619;0.260435754
28.09.1994;0.193181818;0.755952381;0.163059102
29.09.1994;0.159090909;0.660714286;0.332300526
30.09.1994;0.170454545;0.56547619;0.319519179
01.10.1994;0.261363636;0.571428571;0.432464885
02.10.1994;0.113636364;0.535714286;0.517729528
03.10.1994;0.386363636;0.541666667;0.445253493
04.10.1994;0.170454545;0.517857143;0.273664296
05.10.1994;0.318181818;0.505952381;0.288128432
06.10.1994;0.170454545;0.470238095;0.261617625
07.10.1994;0.159090909;0.535714286;0.279196153
08.10.1994;0.329545455;0.80952381;0.347978477
09.10.1994;0.363636364;0.880952381;0.370574878
10.10.1994;0.261363636;0.785714286;0.301934843
11.10.1994;0.352272727;0.69047619;0.347979491
12.10.1994;0.352272727;0.535714286;0.320226269
13.10.1994;0.261363636;0.5;0.330225717
14.10.1994;0.295454545;0.43452381;0.326765766
15.10.1994;0.363636364;0.494047619;0.330973462
16.10.1994;0.306818182;0.470238095;0.283048126
17.10.1994;0.227272727;0.446428571;0.212320215
18.10.1994;0.25;0.470238095;0.229111796
19.10.1994;0.272727273;0.452380952;0.222904791
20.10.1994;0.25;0.446428571;0.203942573
21.10.1994;0.409090909;0.488095238;0.209094024
22.10.1994;0.261363636;0.476190476;0.333215243
23.10.1994;0.238636364;0.446428571;0.347978618
24.10.1994;0.306818182;0.505952381;0.290511051
25.10.1994;0.306818182;0.428571429;0.236327892
26.10.1994;0.329545455;0.470238095;0.233601166
27.10.1994;0.272727273;0.488095238;0.305243794
28.10.1994;0.329545455;0.470238095;0.3082188
29.10.1994;0.261363636;0.446428571;0.398954319
30.10.1994;0.306818182;0.458333333;0.406380946
31.10.1994;0.284090909;0.511904762;0.229409442
01.11.1994;0.340909091;0.43452381;0.319038589
02.11.1994;0.306818182;0.380952381;0.228764784
03.11.1994;0.238636364;0.345238095;0.240091297
04.11.1994;0.215909091;0.273809524;0.161536027
05.11.1994;0.340909091;0.30952381;0.193947481
06.11.1994;0.272727273;0.31547619;0.247712483
07.11.1994;0.261363636;0.279761905;0.177658268
08.11.1994;0.329545455;0.345238095;0.135277856
09.11.1994;0.227272727;0.30952381;0.196887641
10.11.1994;0.170454545;0.244047619;0.223902268
11.11.1994;0.306818182;0.214285714;0.169078808
12.11.1994;0.204545455;0.214285714;0.206907416
13.11.1994;0.363636364;0.279761905;0.272409828
14.11.1994;0.329545455;0.357142857;0.205568736
15.11.1994;0.306818182;0.375;0.146880236
16.11.1994;0.284090909;0.339285714;0.341822289
17.11.1994;0.318181818;0.226190476;0.269325927
18.11.1994;0.329545455;0.19047619;0.27681789
19.11.1994;0.295454545;0.095238095;0.174257846
20.11.1994;0.284090909;0.148809524;0.166294004
21.11.1994;0.386363636;0.196428571;0.32709245
22.11.1994;0.340909091;0.404761905;0.192186289
23.11.1994;0.261363636;0.464285714;0.16448635
24.11.1994;0.363636364;0.375;0.1679826
25.11.1994;0.318181818;0.220238095;0.196540629
26.11.1994;0.295454545;0.220238095;0.322797639
27.11.1994;0.397727273;0.196428571;0.210242502
28.11.1994;0.409090909;0.273809524;0.141361447
29.11.1994;0.454545455;0.380952381;0.152410641
30.11.1994;0.386363636;0.511904762;0.15507203
01.12.1994;0.261363636;0.351190476;0.323526508
02.12.1994;0.215909091;0.244047619;0.134672401
03.12.1994;0.25;0.255952381;0.087086817
04.12.1994;0.454545455;0.261904762;0.151654185
05.12.1994;0.363636364;0.369047619;0.153492329
06.12.1994;0.272727273;0.297619048;0.329088855
07.12.1994;0.397727273;0.297619048;0.180308042
08.12.1994;0.272727273;0.273809524;0.192103528
09.12.1994;0.363636364;0.267857143;0.157819084
10.12.1994;0.306818182;0.303571429;0.142884522
11.12.1994;0.329545455;0.172619048;0.152272707
12.12.1994;0.386363636;0.220238095;0.150605891
13.12.1994;0.204545455;0.232142857;0.163577442
14.12.1994;0.375;0.208333333;0.109131484
15.12.1994;0.284090909;0.261904762;0.117896791
16.12.1994;0.443181818;0.363095238;0.133226278
17.12.1994;0.375;0.375;0.325988983
18.12.1994;0.318181818;0.261904762;0.13074638
19.12.1994;0.25;0.31547619;0.108388095
20.12.1994;0.352272727;0.369047619;0.114394734
21.12.1994;0.306818182;0.351190476;0.097453604
22.12.1994;0.352272727;0.375;0.095354111
23.12.1994;0.295454545;0.517857143;0.179025987
24.12.1994;0.488636364;0.31547619;0.237572197
25.12.1994;0.431818182;0.244047619;0.208350636
26.12.1994;0.295454545;0.321428571;0.178347935
27.12.1994;0.181818182;0.273809524;0.112295241
28.12.1994;0.272727273;0.279761905;0.15828225
29.12.1994;0.511363636;0.166666667;0.165520125
30.12.1994;0.181818182;0.148809524;0.112922476
31.12.1994;0.352272727;0.202380952;0.137496406
01.01.1995;0.443181818;0.321428571;0.207909249
02.01.1995;0.295454545;0.214285714;0.16979461
03.01.1995;0.159090909;0.238095238;0.133153681
04.01.1995;0.352272727;0.220238095;0.328518246
05.01.1995;0.204545455;0.30952381;0.260081482
06.01.1995;0.329545455;0.19047619;0.130087203
07.01.1995;0.5;0.19047619;0.142235509
08.01.1995;0.329545455;0.321428571;0.328012974
09.01.1995;0.375;0.339285714;0.099391931
10.01.1995;0.295454545;0.297619048;0.116863016
11.01.1995;0.295454545;0.327380952;0.200375179
12.01.1995;0.272727273;0.31547619;0.144078009
13.01.1995;0.284090909;0.327380952;0.097690268
14.01.1995;0.284090909;0.327380952;0.111485064
15.01.1995;0.420454545;0.226190476;0.294332533
16.01.1995;0.159090909;0.142857143;0.181558154
17.01.1995;0.261363636;0.196428571;0.163144766
18.01.1995;0.375;0.208333333;0.138615845
19.01.1995;0.375;0.25;0.108109325
20.01.1995;0.397727273;0.214285714;0.195001583
21.01.1995;0.409090909;0.226190476;0.233816052
22.01.1995;0.215909091;0.238095238;0.15695954
23.01.1995;0.352272727;0.244047619;0.14666535
24.01.1995;0.181818182;0.303571429;0.217208866
25.01.1995;0.284090909;0.273809524;0.184146947
26.01.1995;0.363636364;0.238095238;0.330140053
27.01.1995;0.295454545;0.238095238;0.11859517
28.01.1995;0.193181818;0.303571429;0.138914943
29.01.1995;0.306818182;0.351190476;0.176723224
30.01.1995;0.340909091;0.476190476;0.188855559
31.01.1995;0.238636364;0.523809524;0.163111372
01.02.1995;0.272727273;0.488095238;0.141937863
02.02.1995;0.340909091;0.601190476;0.347960211
03.02.1995;0.25;0.625;0.163968011
04.02.1995;0.284090909;0.529761905;0.188563721
05.02.1995;0.136363636;0.31547619;0.213172498
06.02.1995;0.363636364;0.285714286;0.178488772
07.02.1995;0.284090909;0.327380952;0.195238247
08.02.1995;0.284090909;0.285714286;0.193093745
09.02.1995;0.375;0.31547619;0.178011087
10.02.1995;0.318181818;0.261904762;0.157782785
11.02.1995;0.272727273;0.303571429;0.253724929
12.02.1995;0.159090909;0.273809524;0.324300387
13.02.1995;0.318181818;0.25;0.14368018
14.02.1995;0.409090909;0.303571429;0.192807715
15.02.1995;0.329545455;0.327380952;0.156798376
16.02.1995;0.306818182;0.375;0.331120107
17.02.1995;0.295454545;0.410714286;0.212359417
18.02.1995;0.363636364;0.5;0.278532621
19.02.1995;0.295454545;0.613095238;0.302794386
20.02.1995;0.465909091;0.720238095;0.252280258
21.02.1995;0.431818182;0.392857143;0.168095851
22.02.1995;0.125;0.380952381;0.328213341
23.02.1995;0.318181818;0.321428571;0.335352485
24.02.1995;0.272727273;0.392857143;0.308798121
25.02.1995;0.318181818;0.351190476;0.311222845
26.02.1995;0.159090909;0.375;0.347980019
27.02.1995;0.568181818;0.363095238;0.319905392
28.02.1995;0.340909091;0.386904762;0.225149476
01.03.1995;0.284090909;0.345238095;0.149766675
02.03.1995;0.352272727;0.327380952;0.120787585
03.03.1995;0.25;0.392857143;0.181915329
